,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
970,MAGNUM,EQ,9.4,9.65,9.0,9.1,9.15,9.45,27904,255958.05,08-MAY-2018,92,INE387I01016
971,MAHABANK,EQ,14.45,14.6,14.2,14.25,14.25,14.6,706211,10157760.7,08-MAY-2018,1577,INE457A01014
972,MAHAPEXLTD,BE,213.0,213.0,201.0,210.0,210.0,204.6,1506,305561.55,08-MAY-2018,21,INE843B01013
973,MAHASTEEL,EQ,81.5,90.1,80.45,90.1,90.1,75.1,599004,52790466.95,08-MAY-2018,5179,INE451L01014
974,MAHESHWARI,SM,175.2,182.0,175.2,182.0,182.0,176.0,17000,3038000.0,08-MAY-2018,5,INE263W01010
975,MAHICKRA,ST,49.5,49.5,49.5,49.5,0.0,47.15,66000,3267000.0,08-MAY-2018,11,INE961Y01015
976,MAHINDCIE,EQ,242.0,242.0,238.5,240.0,239.75,240.0,508650,122077124.85,08-MAY-2018,3210,INE536H01010
977,MAHLIFE,EQ,467.0,470.15,462.55,465.4,466.9,466.6,18176,8493557.45,08-MAY-2018,753,INE813A01018
978,MAHLOG,EQ,521.95,529.8,513.0,519.1,518.1,522.65,47590,24796478.55,08-MAY-2018,3192,INE766P01016
979,MAHSCOOTER,EQ,2403.95,2430.05,2390.05,2398.7,2390.05,2408.25,1013,2445573.65,08-MAY-2018,100,INE288A01013
980,MAHSEAMLES,EQ,451.3,460.55,451.0,454.25,458.9,454.9,23448,10704238.7,08-MAY-2018,1185,INE271B01025
981,MAITHANALL,EQ,808.0,812.65,795.0,803.05,805.0,804.85,23482,18882605.55,08-MAY-2018,1180,INE683C01011
982,MAJESCO,EQ,534.6,545.0,520.65,522.5,521.15,532.3,88162,46764181.15,08-MAY-2018,3284,INE898S01029
983,MALUPAPER,BE,45.4,45.4,42.1,42.85,42.85,44.1,3122,135196.6,08-MAY-2018,40,INE383H01017
984,MANAKALUCO,EQ,9.8,9.8,9.25,9.25,9.45,9.4,22081,206566.75,08-MAY-2018,69,INE859Q01017
985,MANAKCOAT,EQ,15.75,15.95,15.35,15.6,15.75,15.45,21807,338984.45,08-MAY-2018,82,INE830Q01018
986,MANAKSIA,EQ,58.1,62.15,54.2,60.65,60.7,56.05,128880,7746264.55,08-MAY-2018,835,INE015D01022
987,MANAKSTEEL,EQ,31.2,32.5,31.0,31.95,32.0,31.2,191861,6037285.45,08-MAY-2018,425,INE824Q01011
988,MANALIPETC,EQ,35.0,35.0,34.7,34.8,35.0,34.9,213876,7461597.0,08-MAY-2018,592,INE201A01024
989,MANAPPURAM,EQ,125.15,128.2,124.85,125.55,125.4,126.15,2623110,331207609.5,08-MAY-2018,17359,INE522D01027
990,MANAV,SM,11.65,12.4,11.45,12.4,12.4,12.05,16000,188400.0,08-MAY-2018,4,INE104Y01012
991,MANDHANA,EQ,6.2,6.45,6.2,6.45,6.45,6.15,175013,1127841.7,08-MAY-2018,102,INE087J01010
992,MANGALAM,EQ,165.65,166.7,164.45,164.8,166.0,164.05,16257,2680979.55,08-MAY-2018,298,INE584F01014
993,MANGCHEFER,EQ,61.65,62.2,60.8,61.05,61.2,61.35,23886,1473202.15,08-MAY-2018,164,INE558B01017
994,MANGLMCEM,EQ,324.0,328.95,315.1,315.95,316.0,325.3,10394,3321656.35,08-MAY-2018,383,INE347A01017
995,MANGTIMBER,EQ,27.45,27.65,26.0,26.4,26.45,27.05,21567,576448.5,08-MAY-2018,463,INE805B01012
996,MANINDS,EQ,128.5,129.8,126.85,127.8,127.25,128.0,65503,8419607.1,08-MAY-2018,861,INE993A01026
997,MANINFRA,EQ,51.8,52.85,50.85,52.6,52.85,51.75,107399,5585800.55,08-MAY-2018,854,INE949H01023
998,MANPASAND,EQ,384.6,396.9,381.65,390.0,392.4,381.05,215413,83865197.6,08-MAY-2018,7734,INE122R01018
999,MANUGRAPH,EQ,46.85,47.8,46.4,46.45,46.4,46.6,1890,88510.45,08-MAY-2018,30,INE867A01022
1000,MARALOVER,EQ,34.8,34.95,33.55,33.85,33.55,34.5,15302,519202.9,08-MAY-2018,117,INE882A01013
1001,MARATHON,EQ,211.75,216.85,211.2,213.3,215.0,211.95,3739,799530.0,08-MAY-2018,181,INE182D01020
1002,MARICO,EQ,319.85,321.15,317.2,318.95,318.0,320.05,1495953,477365121.25,08-MAY-2018,32706,INE196A01026
1003,MARKSANS,EQ,31.6,31.7,31.0,31.25,31.35,31.35,954322,29787425.6,08-MAY-2018,3197,INE750C01026
1004,MARUTI,EQ,8785.0,8806.2,8690.0,8775.2,8770.15,8743.7,404969,3549534588.5,08-MAY-2018,44865,INE585B01010
1005,MASFIN,EQ,620.75,625.0,614.05,620.05,620.0,620.75,4645,2884190.65,08-MAY-2018,249,INE348L01012
1006,MASTEK,EQ,577.15,589.0,572.25,583.05,583.0,577.1,136512,79452669.1,08-MAY-2018,5572,INE759A01021
1007,MATRIMONY,EQ,840.0,840.0,799.0,809.8,813.0,832.85,3262,2676456.5,08-MAY-2018,254,INE866R01028
1008,MAWANASUG,EQ,40.15,40.8,39.95,40.5,40.4,40.25,64978,2629684.45,08-MAY-2018,577,INE636A01039
1009,MAXINDIA,EQ,85.9,86.7,84.0,84.8,85.0,85.15,759175,64946728.15,08-MAY-2018,5769,INE153U01017
1010,MAXVIL,EQ,69.75,70.85,67.6,67.95,67.65,68.8,139811,9614680.55,08-MAY-2018,1360,INE154U01015
1011,MAYURUNIQ,EQ,477.9,478.9,471.0,471.5,471.0,474.65,5241,2481085.5,08-MAY-2018,282,INE040D01038
1012,MAZDA,EQ,395.9,395.95,386.55,387.6,386.55,385.75,843,328526.8,08-MAY-2018,43,INE885E01034
1013,MBECL,EQ,51.5,54.6,50.75,52.85,52.75,52.45,50291,2644369.6,08-MAY-2018,417,INE748A01016
1014,MBLINFRA,EQ,19.9,20.15,19.45,19.5,19.5,19.95,94316,1846884.75,08-MAY-2018,334,INE912H01013
1015,MCDHOLDING,EQ,40.25,42.1,40.25,41.5,41.55,41.95,49443,2037530.7,08-MAY-2018,457,INE836H01014
1016,MCDOWELL-N,EQ,3478.0,3478.0,3340.3,3359.95,3352.0,3477.8,550096,1865045568.5,08-MAY-2018,33514,INE854D01016
1017,MCL,SM,291.0,291.0,291.0,291.0,291.0,290.0,800,232800.0,08-MAY-2018,1,INE813V01014
1018,MCLEODRUSS,EQ,153.45,154.3,150.35,154.05,154.0,153.3,97140,14846042.45,08-MAY-2018,1324,INE942G01012
1019,MCX,EQ,768.0,778.85,762.0,766.8,767.95,765.6,333214,256632035.85,08-MAY-2018,11106,INE745G01035
1020,MDL,SM,55.75,56.15,55.75,56.15,56.15,55.75,4000,223800.0,08-MAY-2018,2,INE575Z01010
1021,MEGASOFT,EQ,11.4,11.7,11.2,11.3,11.25,11.35,11847,135564.7,08-MAY-2018,62,INE933B01012
1022,MEGH,EQ,113.0,114.35,110.0,110.75,110.65,112.25,1953163,218849439.9,08-MAY-2018,12054,INE974H01013
1023,MENONBE,EQ,104.35,105.5,103.0,104.2,104.5,104.2,21155,2199956.65,08-MAY-2018,383,INE071D01033
1024,MEP,EQ,79.9,80.55,78.6,79.6,79.4,79.7,284729,22670759.45,08-MAY-2018,3022,INE776I01010
1025,MERCATOR,EQ,26.15,28.3,25.45,27.65,28.05,25.9,3088808,83275047.9,08-MAY-2018,8263,INE934B01028
1026,MERCK,EQ,2195.0,2210.0,2142.2,2188.25,2181.0,2196.95,42153,91911852.65,08-MAY-2018,4138,INE199A01012
1027,METALFORGE,EQ,24.35,24.35,22.35,22.95,23.35,23.2,34466,816837.3,08-MAY-2018,248,INE425A01011
1028,METKORE,EQ,2.7,2.8,2.6,2.65,2.65,2.6,23166,61761.85,08-MAY-2018,35,INE592I01029
1029,MFSL,EQ,508.5,528.6,504.5,523.05,524.0,509.1,675124,350200186.9,08-MAY-2018,18922,INE180A01020
1030,MGL,EQ,872.0,875.0,866.05,871.45,872.0,871.25,193398,168318232.8,08-MAY-2018,10977,INE002S01010
1031,MHHL,SM,60.0,63.0,60.0,63.0,63.0,61.0,18000,1094100.0,08-MAY-2018,6,INE450S01011
1032,MHRIL,EQ,312.0,322.9,309.5,318.3,318.0,309.55,77843,24665921.8,08-MAY-2018,2648,INE998I01010
1033,MIC,BE,4.75,4.85,4.6,4.65,4.65,4.75,146566,685650.55,08-MAY-2018,182,INE287C01029
1034,MIDHANI,EQ,142.25,144.0,135.25,135.95,136.1,142.25,346381,48319699.45,08-MAY-2018,4386,INE099Z01011
1035,MILTON,SM,25.0,25.0,25.0,25.0,25.0,25.0,4000,100000.0,08-MAY-2018,1,INE376Y01016
1036,MINDACORP,EQ,183.45,187.0,181.3,185.3,184.95,181.8,389144,71719346.7,08-MAY-2018,4500,INE842C01021
1037,MINDAIND,EQ,1081.05,1092.2,1060.0,1070.05,1060.05,1094.6,65485,70233824.45,08-MAY-2018,3887,INE405E01023
1038,MINDTECK,BE,63.45,64.0,61.05,62.05,62.0,63.45,3128,194005.1,08-MAY-2018,30,INE110B01017
1039,MINDTREE,EQ,1024.8,1045.7,1018.0,1031.3,1030.75,1014.75,2532266,2620137319.2,08-MAY-2018,63883,INE018I01017
1040,MIRCELECTR,EQ,46.9,47.4,44.9,45.3,45.2,46.2,401463,18465652.3,08-MAY-2018,2158,INE831A01028
1041,MIRZAINT,EQ,134.0,134.9,131.4,131.9,131.4,134.05,102843,13615315.75,08-MAY-2018,1519,INE771A01026
1042,MITCON,SM,59.8,60.25,59.8,60.0,60.0,58.2,64000,3850600.0,08-MAY-2018,16,INE828O01033
1043,MITTAL,SM,21.25,21.25,21.25,21.25,21.25,21.25,60000,1275000.0,08-MAY-2018,6,INE997Y01019
1044,MKPL,SM,76.8,76.9,70.1,72.0,72.0,74.3,36000,2670600.0,08-MAY-2018,18,INE964W01013
1045,MMFL,EQ,1105.0,1119.85,1100.0,1100.95,1100.0,1102.7,1517,1670590.25,08-MAY-2018,139,INE227C01017
1046,MMP,SM,228.0,231.0,225.0,226.15,225.0,225.5,16800,3839730.0,08-MAY-2018,27,INE511Y01018
1047,MMTC,EQ,43.35,44.25,42.0,43.05,43.1,43.25,1449689,62879122.85,08-MAY-2018,6894,INE123F01029
1048,MOHITIND,EQ,28.7,30.3,25.4,27.85,28.0,27.85,180182,5227371.9,08-MAY-2018,949,INE954E01012
1049,MOHOTAIND,BE,129.85,129.85,129.85,129.85,129.85,136.65,488,63366.8,08-MAY-2018,20,INE313D01013
1050,MOIL,EQ,197.35,198.85,196.0,196.55,196.4,196.65,120757,23801555.45,08-MAY-2018,3323,INE490G01020
1051,MOKSH,SM,33.5,33.5,33.3,33.35,33.35,34.5,12000,400500.0,08-MAY-2018,4,INE514Y01012
1052,MOLDTECH,EQ,47.3,48.4,47.3,48.15,47.9,48.3,5535,266369.8,08-MAY-2018,39,INE835B01035
1053,MOLDTKPAC,EQ,343.0,345.5,333.05,334.3,333.05,342.4,16637,5651375.05,08-MAY-2018,995,INE893J01029
1054,MONNETISPA,EQ,15.75,15.95,15.75,15.95,15.95,15.2,202077,3203216.45,08-MAY-2018,257,INE743C01013
1055,MONSANTO,EQ,2695.0,2715.85,2670.0,2685.35,2685.0,2708.75,11345,30439584.75,08-MAY-2018,1108,INE274B01011
1056,MONTECARLO,EQ,526.95,530.0,522.0,527.55,527.15,525.0,4513,2377029.4,08-MAY-2018,216,INE950M01013
1057,MORARJEE,EQ,41.0,41.6,40.5,40.6,40.95,41.05,8420,344470.7,08-MAY-2018,80,INE161G01027
1058,MOREPENLAB,EQ,35.8,36.6,35.5,35.95,35.9,35.5,935197,33668611.55,08-MAY-2018,3541,INE083A01026
1059,MOSERBAER,EQ,2.95,3.05,2.9,2.9,2.9,2.95,210548,619726.95,08-MAY-2018,136,INE739A01015
1060,MOTHERSUMI,EQ,344.95,344.95,338.05,338.85,338.5,345.2,1302130,444516646.85,08-MAY-2018,17108,INE775A01035
1061,MOTILALOFS,EQ,961.0,965.0,934.15,943.25,941.0,961.35,89423,84375627.25,08-MAY-2018,4908,INE338I01027
1062,MOTOGENFIN,EQ,57.0,62.3,54.25,62.3,62.3,51.95,314424,18981499.45,08-MAY-2018,2396,INE861B01015
1063,MPHASIS,EQ,996.0,1009.0,963.15,969.55,967.85,992.3,297167,290523585.2,08-MAY-2018,24509,INE356A01018
1064,MPSLTD,EQ,642.0,649.5,628.3,629.7,631.0,638.1,6635,4230816.85,08-MAY-2018,315,INE943D01017
1065,MRF,EQ,76406.9,76406.9,75600.0,75746.75,75700.0,76115.05,4047,307204957.75,08-MAY-2018,2191,INE883A01011
1066,MRO-TEK,BE,21.55,21.6,21.55,21.6,21.6,21.3,145,3125.75,08-MAY-2018,2,INE398B01018
1067,MRPL,EQ,104.9,106.8,104.3,105.95,105.45,105.6,846792,89462939.6,08-MAY-2018,10870,INE103A01014
1068,MSPL,EQ,16.9,18.25,16.4,16.9,16.95,16.75,6035,102942.7,08-MAY-2018,61,INE752G01015
1069,MTEDUCARE,EQ,72.0,72.35,72.0,72.15,72.2,72.1,28298,2041161.45,08-MAY-2018,626,INE472M01018
1070,MTNL,EQ,18.75,18.8,18.3,18.4,18.35,18.65,628672,11663670.15,08-MAY-2018,1899,INE153A01019
1071,MUKANDENGG,EQ,37.4,38.5,36.55,37.9,38.0,37.55,5454,205018.05,08-MAY-2018,104,INE022B01014
1072,MUKANDLTD,EQ,71.2,71.25,68.15,68.7,68.3,70.5,37402,2604422.9,08-MAY-2018,288,INE304A01026
1073,MUKANDLTD,P1,6.35,6.5,6.35,6.5,6.5,7.25,136,876.5,08-MAY-2018,3,INE304A04012
1074,MUKTAARTS,EQ,63.55,64.25,62.05,62.5,62.5,63.95,14244,899264.55,08-MAY-2018,235,INE374B01019
1075,MUNJALAU,EQ,75.95,76.0,74.3,74.9,74.9,74.95,31603,2372380.95,08-MAY-2018,351,INE672B01032
1076,MUNJALSHOW,EQ,225.25,228.0,220.35,223.55,223.0,223.8,58588,13183024.4,08-MAY-2018,1214,INE577A01027
1077,MURUDCERA,EQ,36.7,37.6,36.4,37.0,37.15,36.35,26613,983882.2,08-MAY-2018,201,INE692B01014
1078,MUTHOOTCAP,EQ,890.45,907.0,880.05,898.45,907.0,894.35,4133,3688345.95,08-MAY-2018,239,INE296G01013
1079,MUTHOOTFIN,EQ,443.0,446.8,441.0,442.8,441.45,441.45,268274,119035651.8,08-MAY-2018,6795,INE414G01012
1080,MUTHOOTFIN,NF,991.15,998.05,991.15,998.05,998.05,1000.0,10,9946.0,08-MAY-2018,2,INE414G07AG6
1081,MVL,BE,0.35,0.4,0.35,0.4,0.4,0.35,64209,23319.3,08-MAY-2018,37,INE744I01034
1082,N100,EQ,479.0,479.0,472.1,475.55,478.05,474.47,4377,2079419.77,08-MAY-2018,161,INF247L01031
1083,NABARD,N2,1119.9,1120.0,1119.9,1120.0,1120.0,1114.55,738,826546.2,08-MAY-2018,19,INE261F07032
1084,NACLIND,EQ,40.0,40.0,38.65,39.55,39.9,38.35,18875,744967.0,08-MAY-2018,200,INE295D01020
1085,NAGAFERT,EQ,16.0,16.3,15.9,15.95,16.0,15.95,229116,3669653.75,08-MAY-2018,659,INE454M01024
1086,NAGAROIL,EQ,2.4,2.45,2.35,2.4,2.4,2.4,180268,429112.2,08-MAY-2018,234,INE453M01018
1087,NAGREEKCAP,EQ,42.55,43.75,42.0,42.4,42.0,42.5,3367,144494.1,08-MAY-2018,32,INE245I01016
1088,NAGREEKEXP,EQ,30.1,32.9,30.05,31.5,31.1,32.05,5355,168884.15,08-MAY-2018,39,INE123B01028
1089,NAHARCAP,EQ,128.5,131.8,125.5,125.6,125.6,128.2,9204,1169092.45,08-MAY-2018,91,INE049I01012
1090,NAHARINDUS,EQ,71.5,73.4,71.0,71.1,71.05,71.8,12792,914621.85,08-MAY-2018,190,INE289A01011
1091,NAHARPOLY,EQ,54.2,55.5,54.05,54.5,54.05,54.9,6978,381881.6,08-MAY-2018,65,INE308A01027
1092,NAHARSPING,EQ,90.45,90.85,90.05,90.3,90.7,90.4,7695,695584.55,08-MAY-2018,190,INE290A01027
1093,NAKODA,BE,0.2,0.3,0.2,0.25,0.25,0.25,95353,23232.9,08-MAY-2018,74,INE559B01023
1094,NARMADA,SM,31.0,31.0,30.8,30.8,30.8,32.4,8000,247200.0,08-MAY-2018,2,INE117Z01011
1095,NATCOPHARM,EQ,799.2,807.2,791.05,803.45,803.0,794.35,56453,45196587.8,08-MAY-2018,2437,INE987B01026
1096,NATHBIOGEN,EQ,564.95,573.95,552.0,564.7,564.45,561.75,114267,64582317.2,08-MAY-2018,2384,INE448G01010
1097,NATIONALUM,EQ,80.3,80.65,78.05,78.95,78.85,79.95,9397684,742051477.05,08-MAY-2018,33281,INE139A01034
1098,NATNLSTEEL,EQ,30.5,31.0,30.35,30.95,31.0,30.6,9406,289157.0,08-MAY-2018,52,INE088B01015
1099,NAUKRI,EQ,1216.0,1224.7,1179.55,1213.35,1206.0,1220.6,75285,90300217.3,08-MAY-2018,5883,INE663F01024
1100,NAVINFLUOR,EQ,776.0,779.5,764.95,770.35,770.0,766.15,31794,24587138.95,08-MAY-2018,1225,INE048G01026
1101,NAVKARCORP,EQ,172.2,173.0,163.2,164.05,164.9,170.2,145042,23935586.05,08-MAY-2018,1989,INE278M01019
1102,NAVNETEDUL,EQ,140.2,145.0,139.2,143.45,144.0,140.2,44290,6240934.3,08-MAY-2018,1046,INE060A01024
1103,NBCC,EQ,103.25,105.15,103.25,104.5,104.5,103.6,1821327,189993043.55,08-MAY-2018,12886,INE095N01031
1104,NBIFIN,EQ,1387.0,1395.0,1370.0,1394.75,1395.0,1365.0,346,481643.65,08-MAY-2018,34,INE365I01020
1105,NBVENTURES,EQ,140.0,142.0,137.6,139.7,139.6,139.0,250867,35033606.65,08-MAY-2018,3136,INE725A01022
1106,NCC,EQ,132.65,134.95,131.1,132.15,132.2,132.9,2615482,347689098.85,08-MAY-2018,11980,INE868B01028
1107,NCLIND,EQ,222.0,222.0,214.0,216.2,216.0,219.8,41757,9099470.1,08-MAY-2018,883,INE732C01016
1108,NDGL,EQ,1523.65,1523.65,1476.05,1481.05,1480.05,1497.25,35,51933.4,08-MAY-2018,10,INE756C01015
1109,NDL,EQ,126.9,129.5,125.2,127.1,126.5,126.85,25897,3305353.25,08-MAY-2018,440,INE875G01030
1110,NDTV,EQ,41.9,41.9,40.85,40.95,40.9,41.25,11304,464793.5,08-MAY-2018,143,INE155G01029
1111,NECCLTD,EQ,19.0,19.0,17.55,18.05,18.0,18.05,50456,906795.2,08-MAY-2018,202,INE553C01016
1112,NECLIFE,EQ,26.55,27.0,25.9,26.05,26.2,26.4,106519,2820694.9,08-MAY-2018,732,INE023H01027
1113,NELCAST,EQ,103.0,103.5,98.1,98.6,99.0,102.75,165188,16538487.35,08-MAY-2018,2326,INE189I01024
1114,NELCO,BE,201.9,202.0,195.1,196.15,197.0,198.95,19096,3769014.3,08-MAY-2018,196,INE045B01015
1115,NESCO,EQ,563.05,569.05,555.9,560.25,560.95,563.55,17632,9881734.8,08-MAY-2018,1062,INE317F01035
1116,NESTLEIND,EQ,9175.0,9175.0,9082.1,9117.7,9115.0,9092.7,91703,835636051.25,08-MAY-2018,7849,INE239A01016
1117,NETWORK18,EQ,52.15,53.4,52.0,52.55,52.15,52.05,465661,24554593.95,08-MAY-2018,2376,INE870H01013
1118,NEULANDLAB,EQ,755.0,785.0,755.0,779.6,780.0,752.1,27841,21562869.0,08-MAY-2018,1461,INE794A01010
1119,NEWGEN,EQ,257.0,262.7,254.55,255.2,255.0,254.7,286173,74203824.85,08-MAY-2018,2672,INE619B01017
1120,NEXTMEDIA,EQ,15.35,15.5,14.65,14.85,14.7,14.55,50248,759967.9,08-MAY-2018,129,INE747B01016
1121,NFL,EQ,54.5,54.6,53.65,53.85,53.7,54.7,210813,11403338.3,08-MAY-2018,1804,INE870D01012
1122,NH,EQ,274.0,276.6,268.15,274.7,275.0,273.75,21811,5957475.35,08-MAY-2018,1591,INE410P01011
1123,NHAI,N1,1118.38,1118.38,1116.5,1116.9,1116.5,1117.65,5791,6470972.55,08-MAY-2018,49,INE906B07CA1
1124,NHAI,N2,1190.0,1206.0,1190.0,1195.0,1195.0,1190.0,7669,9162957.24,08-MAY-2018,58,INE906B07CB9
1125,NHAI,N5,1181.6,1233.0,1181.6,1233.0,1233.0,1177.05,400,482920.0,08-MAY-2018,2,INE906B07DE1
1126,NHAI,N6,1235.0,1243.0,1230.0,1230.0,1230.0,1230.61,1951,2402778.0,08-MAY-2018,10,INE906B07DF8
1127,NHAI,,1118.25,1118.25,1116.01,1117.02,1117.02,1117.55,1196,1336817.65,08-MAY-2018,32,INE906B07EJ8
1128,NHAI,NE,1164.05,1164.05,1164.05,1164.05,1164.05,1164.05,1500,1746075.0,08-MAY-2018,9,INE906B07EP5
1129,NHBTF2014,N1,5605.0,5605.0,5605.0,5605.0,5605.0,5605.0,10,56050.0,08-MAY-2018,2,INE557F07082
1130,NHBTF2014,N6,6570.0,6570.0,6570.0,6570.0,6570.0,6525.0,1,6570.0,08-MAY-2018,1,INE557F07132
1131,NHBTF2023,N6,6060.0,6060.0,6060.0,6060.0,6060.0,6055.0,40,242400.0,08-MAY-2018,1,INE557F07181
1132,NHPC,EQ,27.95,28.45,27.9,28.15,28.15,27.9,2607504,73492090.15,08-MAY-2018,5373,INE848E01016
1133,NHPC,N5,1467.0,1467.0,1220.0,1220.0,1220.0,1222.5,19,24919.0,08-MAY-2018,4,INE848E07559
1134,NIACL,EQ,685.0,714.0,669.65,694.6,710.0,681.35,77191,52327885.55,08-MAY-2018,3090,INE470Y01017
1135,NIBL,EQ,20.5,21.0,20.4,20.95,20.55,20.35,8187,171763.8,08-MAY-2018,66,INE047O01014
1136,NIFTYBEES,EQ,1110.0,1112.28,1105.0,1108.38,1108.9,1107.22,17755,19692276.01,08-MAY-2018,712,INF732E01011
1137,NIFTYEES,EQ,10450.0,10450.0,10450.0,10450.0,10450.0,10410.0,1,10450.0,08-MAY-2018,1,INF754K01EK3
1138,NIITLTD,EQ,108.85,110.8,108.0,109.65,109.05,108.55,676903,73993211.2,08-MAY-2018,5678,INE161A01038
1139,NIITTECH,EQ,1037.4,1066.0,1025.1,1059.9,1057.5,1028.1,2668908,2801236503.1,08-MAY-2018,55550,INE591G01017
1140,NILAINFRA,EQ,20.5,21.15,20.35,20.45,20.5,20.4,1005358,20819895.0,08-MAY-2018,1157,INE937C01029
1141,NILKAMAL,EQ,1691.0,1693.0,1672.75,1680.85,1681.0,1677.75,8700,14661266.6,08-MAY-2018,693,INE310A01015
1142,NIPPOBATRY,EQ,811.55,843.8,802.0,818.9,802.0,811.55,3846,3149917.4,08-MAY-2018,181,INE567A01010
1143,NITCO,EQ,87.7,88.05,85.05,85.9,85.45,86.95,85858,7406385.3,08-MAY-2018,1249,INE858F01012
1144,NITESHEST,EQ,11.45,11.45,10.8,10.8,10.8,11.35,209463,2303340.5,08-MAY-2018,411,INE639K01016
1145,NITINFIRE,BE,4.3,4.3,4.0,4.15,4.15,4.1,92764,383735.2,08-MAY-2018,151,INE489H01020
1146,NITINSPIN,EQ,103.0,103.0,98.15,98.8,98.8,100.9,96880,9647765.65,08-MAY-2018,1093,INE229H01012
1147,NKIND,EQ,46.55,46.95,45.65,45.75,45.65,46.55,2904,134885.75,08-MAY-2018,23,INE542C01019
1148,NLCINDIA,EQ,86.2,86.7,85.95,86.15,86.15,86.35,90977,7846264.15,08-MAY-2018,1508,INE589A01014
1149,NMDC,EQ,121.15,122.3,119.0,119.6,119.6,121.05,2434056,292968479.25,08-MAY-2018,22057,INE584A01023
1150,NOCIL,EQ,222.95,222.95,215.3,218.15,217.5,221.15,728455,158902236.85,08-MAY-2018,7453,INE163A01018
1151,NOIDATOLL,EQ,11.1,11.1,10.7,10.85,10.85,11.0,45059,487649.2,08-MAY-2018,153,INE781B01015
1152,NORBTEAEXP,EQ,8.4,8.9,8.4,8.5,8.5,8.5,1674,14258.7,08-MAY-2018,13,INE369C01017
1153,NRAIL,EQ,493.7,499.0,488.1,495.25,498.0,490.75,9779,4839035.75,08-MAY-2018,402,INE740D01017
1154,NRBBEARING,EQ,166.3,170.0,165.1,165.45,166.0,167.5,83821,13978394.1,08-MAY-2018,2429,INE349A01021
1155,NSIL,EQ,1299.0,1299.0,1226.0,1250.0,1250.0,1261.75,100,124455.75,08-MAY-2018,6,INE023A01030
1156,NTL,EQ,3.05,3.3,2.9,2.95,3.05,3.05,32257,99912.55,08-MAY-2018,75,INE333I01036
1157,NTPC,EQ,171.05,172.0,170.25,171.4,171.0,170.5,2878281,492019477.2,08-MAY-2018,16112,INE733E01010
1158,NTPC,N4,1175.01,1175.02,1175.0,1175.01,1175.0,1194.0,410,481755.7,08-MAY-2018,5,INE733E07JH3
1159,NTPC,N6,1319.58,1319.58,1319.58,1319.58,1319.58,1290.0,1,1319.58,08-MAY-2018,1,INE733E07JJ9
1160,NTPC,N7,12.8,12.82,12.79,12.79,12.79,12.8,45559,583461.64,08-MAY-2018,135,INE733E07JP6
1161,NTPC,ND,1170.01,1170.01,1170.01,1170.01,1170.01,1170.2,156,182521.56,08-MAY-2018,2,INE733E07JW2
1162,NUCLEUS,EQ,435.6,447.1,431.25,433.25,432.5,434.6,24604,10761561.0,08-MAY-2018,1950,INE096B01018
1163,NUTEK,EQ,0.8,0.8,0.75,0.8,0.8,0.8,68313,52225.8,08-MAY-2018,46,INE318J01027
1164,OBEROIRLTY,EQ,520.8,522.8,511.55,516.65,514.65,518.25,356431,183478875.4,08-MAY-2018,11549,INE093I01010
1165,OCCL,EQ,1174.0,1189.95,1162.0,1174.7,1178.0,1160.9,2228,2616902.1,08-MAY-2018,263,INE321D01016
1166,OCL,EQ,1370.45,1380.0,1324.45,1358.35,1378.95,1358.45,10322,13953218.55,08-MAY-2018,639,INE290B01025
1167,OFSS,EQ,4240.0,4273.85,4216.35,4225.2,4225.0,4238.35,12641,53553786.35,08-MAY-2018,3267,INE881D01027
1168,OIL,EQ,230.6,234.9,224.55,226.75,226.6,228.5,1025980,235040827.95,08-MAY-2018,11971,INE274J01014
1169,OILCOUNTUB,EQ,24.15,24.9,23.15,23.3,23.2,23.65,42626,1009720.4,08-MAY-2018,395,INE591A01010
1170,OISL,EQ,3.0,3.15,2.9,2.9,2.9,3.0,65228,190329.25,08-MAY-2018,37,INE196J01019
1171,OMAXAUTO,BE,165.05,168.5,164.05,165.35,166.5,166.55,15084,2485431.25,08-MAY-2018,150,INE090B01011
1172,OMAXE,EQ,222.15,223.3,221.4,222.85,222.9,222.05,265755,59045505.2,08-MAY-2018,5381,INE800H01010
1173,OMKARCHEM,EQ,19.7,19.7,19.7,19.7,19.7,18.8,6416,126395.2,08-MAY-2018,52,INE474L01016
1174,OMMETALS,EQ,49.65,51.05,49.65,50.65,51.0,50.05,33071,1660433.0,08-MAY-2018,365,INE239D01028
1175,ONELIFECAP,BE,23.6,23.6,21.4,21.45,21.4,22.5,11217,246746.75,08-MAY-2018,67,INE912L01015
1176,ONEPOINT,SM,69.4,69.4,67.55,67.85,67.55,68.0,70000,4798300.0,08-MAY-2018,28,INE840Y01011
1177,ONGC,EQ,184.85,186.15,179.45,183.1,182.9,183.9,5730645,1051921669.55,08-MAY-2018,48090,INE213A01029
1178,ONMOBILE,EQ,42.25,43.9,42.05,43.3,43.2,42.25,239550,10319924.45,08-MAY-2018,830,INE809I01019
1179,ONWARDTEC,EQ,92.9,92.9,88.5,88.7,89.4,89.6,8177,729267.35,08-MAY-2018,141,INE229A01017
